,adjective,type,count,source,Lead_Bi,Lead_Tri,COCA_Bigram,COCA_Trigram,Cos_AvgDist_TOT,prop2,penalr2,tfidf,tfidf_z,Lead_gram_meanz2,COCA_gram_meanz2,Cos_AvgDist_TOT_z2,Cos_Rank4,COCA_Rank4,Lead_Rank4,tfidf_Rank4,Avg_Rank_OptC2
1643,ill,lemma,14,3,0,0,17,1,0.192901042,24.78883049,1.394256038,19.51958453,-0.253840825,-0.154687532,1.281945879,0.915462899,2200,2530,767,1643,1785
1498,pastoral,lemma,7,3,1,0,57,0,0.162227398,127.9803256,2.107143211,14.75000248,-0.287333069,-0.132395111,-0.062386892,0.449331936,1737,2168,1731.5,1498,1783.625
1695,usual,lemma,20,3,1,0,28,0,0.164654013,11.84943467,1.073697631,21.47395262,-0.240117154,-0.132395111,-0.135492104,0.486207919,1777,1930.5,1731.5,1695,1783.5
1702,hybrid,lemma,11,3,3,0,17,0,0.154510049,95.66075051,1.980733784,21.78807162,-0.237911395,-0.08781027,-0.163221668,0.332055519,1585,1705.5,2140.5,1702,1783.25
2290,intrinsic,lemma,51,1,12,0,9,0,0.127826859,112.8247608,2.052404421,104.6726255,0.344108097,0.112821517,-0.183388623,-0.073434653,1054,1372.5,2410.5,2290,1781.75
2003,affiliated,lemma,17,1,0,0,23,0,0.224115137,372.0769231,2.570632735,43.7007565,-0.084039423,-0.154687532,-0.148096451,1.389806815,2498,1854.5,767,2003,1780.625
1837,vice,lemma,26,3,0,0,67,0,0.199614295,13.02333448,1.114722195,28.98277707,-0.187389813,-0.154687532,-0.037178198,1.017480619,2291,2215,767,1837,1777.5
1072,rival,lemma,4,1,1,0,76,0,0.18064204,65.16165803,1.813992126,7.255968505,-0.339956551,-0.132395111,-0.014490374,0.729169404,2033,2250.5,1731.5,1072,1771.75
2067,united,lemma,46,2,0,0,48,0,0.18853796,13.39984373,1.127099734,51.84658774,-0.026838988,-0.154687532,-0.085074717,0.849159472,2134,2114,767,2067,1770.5
11,working,lemma,20,2,2,0,688,0,0.227738969,NA,NA,NA,NA,-0.11010269,1.528281692,1.444876249,2516,2549,2009,6.5,1770.125
1816,nuclear,lemma,21,4,0,0,67,0,0.199078523,19.79257161,1.296502225,27.22654672,-0.19972215,-0.154687532,-0.037178198,1.009338771,2282,2215,767,1816,1770
2296,maximum,lemma,72,4,0,0,41,0,0.17495928,30.01957352,1.477404518,106.3731253,0.356049092,-0.154687532,-0.102720802,0.64281154,1955,2061,767,2296,1769.75
2021,enhanced,lemma,24,2,1,0,12,0,0.165486314,85.08930988,1.929875001,46.31700003,-0.06566803,-0.132395111,-0.175826015,0.498855949,1794,1527.5,1731.5,2021,1768.5
1903,presidential,lemma,29,2,0,0,78,0,0.188891786,13.91993802,1.143637301,33.16548174,-0.158018651,-0.154687532,-0.009448635,0.854536383,2143,2255,767,1903,1767
1607,exempt,lemma,8,2,2,0,14,0,0.167203235,190.3562059,2.27956704,18.23653632,-0.262850454,-0.11010269,-0.170784276,0.524947076,1828,1620,2009,1607,1766
2130,naval,lemma,35,3,1,0,8,0,0.171122992,60.40441883,1.78106871,62.33740486,0.046828056,-0.132395111,-0.185909492,0.584513531,1897,1305,1731.5,2130,1765.875
2268,multi-disciplinary,lemma,29,2,15,0,11,0,0.117471827,2119.58427,3.326250688,96.46126995,0.286447547,0.179698779,-0.178346884,-0.230794538,881,1476.5,2437.5,2268,1765.75
2050,thematic,lemma,21,1,2,0,48,0,0.117806497,229.4927007,2.360768877,49.57614641,-0.042782141,-0.11010269,-0.085074717,-0.225708733,887,2114,2009,2050,1765
1848,traumatic,lemma,15,2,5,0,65,0,0.108234979,94.22727273,1.974176621,29.61264932,-0.182966818,-0.043225428,-0.042219937,-0.371161971,735,2205.5,2268,1848,1764.125
1652,grand,lemma,13,2,0,0,86,0,0.206093655,33.88796407,1.530045478,19.89059121,-0.251235597,-0.154687532,0.01071832,1.115943982,2352,2283,767,1652,1763.5
1638,transparent,lemma,11,3,3,0,15,0,0.155212866,57.2339199,1.757653491,19.33418841,-0.255142686,-0.08781027,-0.168263407,0.342735855,1604,1658,2140.5,1638,1760.125
1273,disparate,lemma,5,2,1,0,31,0,0.183217288,105.4460593,2.023030354,10.11515177,-0.319879223,-0.132395111,-0.127929496,0.768304075,2072,1962,1731.5,1273,1759.625
1915,generic,lemma,18,3,1,0,21,0,0.154178934,76.7465419,1.885058816,33.93105869,-0.152642731,-0.132395111,-0.15313819,0.327023733,1580,1810.5,1731.5,1915,1759.25
1479,advance,lemma,5,3,0,0,68,0,0.24183818,742.6889764,2.870806978,14.35403489,-0.290113573,-0.154687532,-0.034657329,1.659134417,2568,2221.5,767,1479,1758.875
1814,widespread,lemma,20,3,4,0,4,0,0.182914511,22.88245997,1.359502711,27.19005423,-0.199978402,-0.065517849,-0.19599297,0.763702939,2065,935,2220,1814,1758.5
2173,green,lemma,52,6,0,0,101,0,0.162817781,21.17918491,1.325909242,68.94728059,0.093242935,-0.154687532,0.048531361,0.45830367,1754,2326.5,767,2173,1755.125
1421,developing,lemma,11,2,0,0,145,0,0.217482049,15.61355736,1.193501863,13.12852049,-0.298719197,-0.154687532,0.159449614,1.289007326,2453,2379,767,1421,1755
1698,unpredictable,lemma,12,2,4,0,25,0,0.135170891,63.68771101,1.80405564,21.64866768,-0.238890296,-0.065517849,-0.143054713,0.038168672,1213,1885.5,2220,1698,1754.125
2121,analytic,lemma,26,2,4,0,9,0,0.139651955,227.8297101,2.357610358,61.2978693,0.039528385,-0.065517849,-0.183388623,0.106265015,1302,1372.5,2220,2121,1753.875
2154,simulated,lemma,29,2,4,1,13,0,0.110084208,201.3265742,2.303901104,66.813132,0.078256836,0.786355739,-0.173305145,-0.343060223,771,1577.5,2512,2154,1753.625
1593,live,lemma,16,4,0,0,84,0,0.208636145,13.10840108,1.117549721,17.88079554,-0.265348483,-0.154687532,0.005676581,1.154580846,2375,2278,767,1593,1753.25
2473,needed,lemma,95,5,1,0,1,0,0.226471565,430.6917808,2.634166584,250.2458255,1.366330405,-0.132395111,-0.203555578,1.425616183,2510,298.5,1731.5,2473,1753.25
1485,indigenous,lemma,8,1,1,0,60,0,0.155437435,65.50104167,1.816248207,14.52998565,-0.288878038,-0.132395111,-0.054824284,0.346148503,1610,2184.5,1731.5,1485,1752.75
2126,adult,lemma,32,2,0,0,63,0,0.172712903,84.59327354,1.927335831,61.6747466,0.042174836,-0.154687532,-0.047261676,0.608674545,1917,2199.5,767,2126,1752.375
1843,disabled,lemma,17,2,1,0,18,0,0.159473782,53.43994334,1.727865989,29.37372181,-0.184644579,-0.132395111,-0.160700798,0.407486713,1691,1734.5,1731.5,1843,1750
1123,mild,lemma,4,2,2,0,59,0,0.159251403,90.18788845,1.955148219,7.820592876,-0.335991731,-0.11010269,-0.057345153,0.404107331,1687,2179.5,2009,1123,1749.625
2238,weekly,lemma,65,3,0,0,95,0,0.158695915,21.38082285,1.330024415,86.45158699,0.216159052,-0.154687532,0.033406145,0.395665886,1674,2312.5,767,2238,1747.875
1926,conventional,lemma,27,2,0,0,26,0,0.208725731,20.49131002,1.311569724,35.41238254,-0.142240801,-0.154687532,-0.140533843,1.155942233,2377,1901.5,767,1926,1742.875
2316,hazardous,lemma,59,6,3,0,8,0,0.134879736,87.90447344,1.944010977,114.6966476,0.414497283,-0.08781027,-0.185909492,0.033744153,1207,1305,2140.5,2316,1742.125
1377,gold,lemma,6,3,2,0,13,0,0.178575967,106.0387858,2.025464746,12.15278848,-0.305570836,-0.11010269,-0.173305145,0.697772403,2004,1577.5,2009,1377,1741.875
1454,blind,lemma,10,2,2,0,7,0,0.196808501,24.95938079,1.397233807,13.97233807,-0.292793868,-0.11010269,-0.188430362,0.97484247,2253,1239,2009,1454,1738.75
2045,composite,lemma,24,2,2,0,12,0,0.143955394,105.2108199,2.022060405,48.52944972,-0.050132097,-0.11010269,-0.175826015,0.171662069,1372,1527.5,2009,2045,1738.375
2364,registered,lemma,81,2,0,0,13,0,0.196332542,68.29942071,1.83441702,148.5877786,0.652482504,-0.154687532,-0.173305145,0.967609571,2243,1577.5,767,2364,1737.875
2239,operative,lemma,40,2,4,0,11,0,0.126014358,146.2348837,2.165050984,86.60203936,0.217215536,-0.065517849,-0.178346884,-0.100978252,1014,1476.5,2220,2239,1737.375
1624,secret,lemma,16,2,0,0,114,0,0.193598893,15.29207198,1.184466334,18.95146134,-0.257830214,-0.154687532,0.081302663,0.926067769,2213,2345.5,767,1624,1737.375
1890,accepted,lemma,18,2,0,0,17,0,0.244470933,62.46456954,1.795633751,32.32140753,-0.163945782,-0.154687532,-0.163221668,1.699142948,2579,1705.5,767,1890,1735.375
2230,high-level,lemma,41,5,3,0,22,0,0.108328225,108.6027634,2.035840876,83.46947591,0.195218518,-0.08781027,-0.150617321,-0.369744954,737,1833,2140.5,2230,1735.125
1579,ambiguous,lemma,9,3,1,0,9,0,0.197277663,79.76448203,1.901809549,17.11628594,-0.270716908,-0.132395111,-0.183388623,0.981972073,2256,1372.5,1731.5,1579,1734.75
2013,benevolent,lemma,20,1,1,0,8,0,0.170740343,184.4017595,2.265765061,45.31530121,-0.072702009,-0.132395111,-0.185909492,0.578698616,1889,1305,1731.5,2013,1734.625
2186,random,lemma,51,3,0,0,31,0,0.179662372,26.62944664,1.425362142,72.69346924,0.119548859,-0.154687532,-0.127929496,0.714281917,2021,1962,767,2186,1734
2057,associated,lemma,34,2,0,0,12,0,0.24620051,31.25816073,1.49496342,50.82875628,-0.033986251,-0.154687532,-0.175826015,1.725426417,2584,1527.5,767,2057,1733.875
2132,lean,lemma,29,3,22,2,5,0,0.133064493,142.8392226,2.154847478,62.49057686,0.047903637,2.039492901,-0.1934721,0.006158875,1163,1060.5,2575,2132,1732.625
1891,continuing,lemma,26,2,0,0,20,0,0.2222604,17.56779661,1.244717295,32.36264966,-0.163656178,-0.154687532,-0.15565906,1.36162137,2482,1788.5,767,1891,1732.125
2164,comparative,lemma,36,2,0,0,34,0,0.177413106,75.48739496,1.877874438,67.60347978,0.083806698,-0.154687532,-0.120366888,0.680101023,1992,1995,767,2164,1729.5
514,fantastic,lemma,2,2,1,0,122,0,0.201937553,37.7890625,1.577366118,3.154732235,-0.368755638,-0.132395111,0.101469618,1.052785926,2315,2357,1731.5,514,1729.375
1990,unrelated,lemma,22,2,1,0,18,0,0.147265212,81.76983095,1.9125931,42.0770482,-0.095441184,-0.132395111,-0.160700798,0.221959606,1457,1734.5,1731.5,1990,1728.25
2059,up-to-date,lemma,23,3,1,0,117,0,0.110167115,164.8977273,2.21721467,50.99593741,-0.032812297,-0.132395111,0.088865271,-0.341800327,773,2348.5,1731.5,2059,1728
791,sad,lemma,3,2,3,0,185,0,0.153286842,42.91242038,1.632583011,4.897749032,-0.356516087,-0.08781027,0.26028439,0.313467097,1565,2415.5,2140.5,791,1728
1156,aspiring,lemma,4,1,3,0,12,0,0.183867023,122.4159637,2.087838056,8.351352223,-0.332264712,-0.08781027,-0.175826015,0.778177752,2077,1527.5,2140.5,1156,1725.25
2285,allied,lemma,54,2,0,0,11,0,0.208159509,81.98305085,1.913724076,103.3411001,0.334758059,-0.154687532,-0.178346884,1.147337663,2370,1476.5,767,2285,1724.625
1346,confident,lemma,9,2,1,0,9,0,0.216875402,18.40958329,1.265043958,11.38539562,-0.310959507,-0.132395111,-0.183388623,1.279788427,2448,1372.5,1731.5,1346,1724.5
1776,mass,lemma,20,3,0,0,389,0,0.16850641,18.22461598,1.260658386,25.21316772,-0.213860198,-0.154687532,0.774541745,0.544750732,1854,2500,767,1776,1724.25
1381,lay,lemma,6,2,2,0,36,0,0.14882048,109.0421965,2.037594591,12.22556755,-0.305059778,-0.11010269,-0.115325149,0.245594172,1490,2015,2009,1381,1723.75
2245,contaminated,lemma,39,3,3,0,6,0,0.142147718,188.643,2.275640694,88.74998708,0.232298532,-0.08781027,-0.190951231,0.14419179,1345,1161.5,2140.5,2245,1723
1083,wise,lemma,4,1,2,0,20,0,0.178941865,68.63905397,1.836571289,7.346285157,-0.339322343,-0.11010269,-0.15565906,0.703332755,2011,1788.5,2009,1083,1722.875
1977,specialist,lemma,13,3,1,0,4,0,0.196474577,1440.022901,3.158369399,41.05880218,-0.102591359,-0.132395111,-0.19599297,0.969767995,2247,935,1731.5,1977,1722.625
2488,compatible,lemma,146,3,2,0,3,0,0.156043735,77.98387764,1.892004826,276.2327046,1.548811573,-0.11010269,-0.198513839,0.355362122,1619,772.5,2009,2488,1722.125
2388,psychiatric,lemma,86,2,5,0,8,0,0.120217628,85.08930988,1.929875001,165.9692501,0.774536068,-0.043225428,-0.185909492,-0.189068063,925,1305,2268,2388,1721.5
1805,not-for-profit,lemma,10,3,3,0,40,0,0.118082474,487.4496124,2.687929729,26.87929729,-0.202160553,-0.08781027,-0.105241672,-0.221514859,890,2049.5,2140.5,1805,1721.25
1262,violent,lemma,8,3,1,0,45,0,0.165972088,17.7998679,1.250416779,10.00333423,-0.320664412,-0.132395111,-0.092637325,0.506237999,1802,2089,1731.5,1262,1721.125
1806,separated,lemma,12,2,6,0,2,0,0.191949442,174.9935065,2.243021934,26.9162632,-0.201900976,-0.020933007,-0.201034709,0.901001943,2188,580,2306.5,1806,1720.125
1817,factual,lemma,13,3,1,0,212,0,0.117728434,125.510978,2.098681714,27.28286228,-0.199326699,-0.132395111,0.328347863,-0.226895021,885,2442,1731.5,1817,1718.875
2205,continued,lemma,53,3,0,0,11,0,0.213981977,27.39117177,1.437610611,76.19336241,0.144125284,-0.154687532,-0.178346884,1.235818604,2426,1476.5,767,2205,1718.625
2073,responsive,lemma,28,3,4,0,6,0,0.145563377,73.28787879,1.865032152,52.22090025,-0.024210547,-0.065517849,-0.190951231,0.196097734,1416,1161.5,2220,2073,1717.625
1,acting,lemma,6,4,1,0,310,1,0.240215865,NA,NA,NA,NA,-0.132395111,2.02056061,1.634480955,2563,2568,1731.5,6.5,1717.25
1860,monetary,lemma,17,5,0,0,27,0,0.203129523,61.95172414,1.792053397,30.46490776,-0.176982217,-0.154687532,-0.138012974,1.070899657,2324,1917,767,1860,1717
2382,automated,lemma,79,4,1,0,3,0,0.176487222,110.3175439,2.042644584,161.3689221,0.742232335,-0.132395111,-0.198513839,0.666030858,1977,772.5,1731.5,2382,1715.75
2108,consultative,lemma,21,3,0,0,37,0,0.175512402,610.4951456,2.785682215,58.49932651,0.019876877,-0.154687532,-0.11280428,0.651217037,1964,2023.5,767,2108,1715.625
1111,alleged,lemma,5,3,1,0,11,0,0.232863387,34.74088398,1.540840865,7.704204324,-0.336809017,-0.132395111,-0.178346884,1.522749291,2542,1476.5,1731.5,1111,1715.25
945,involved,lemma,7,2,0,0,83,1,0.253345522,7.487021749,0.874309095,6.120163663,-0.34793223,-0.154687532,1.448323258,1.834005343,2598,2544,767,945,1713.5
1908,varied,lemma,19,2,3,0,11,0,0.140467002,57.8304721,1.762156738,33.48097802,-0.15580322,-0.08781027,-0.178346884,0.118650847,1321,1476.5,2140.5,1908,1711.5
1033,irrelevant,lemma,4,2,2,0,42,0,0.161119839,53.12390876,1.725290022,6.901160088,-0.342448034,-0.11010269,-0.100199933,0.432500961,1725,2070.5,2009,1033,1709.375
2418,distinctive,lemma,115,2,0,0,36,0,0.156583674,40.57711336,1.608281148,184.952332,0.907836221,-0.154687532,-0.115325149,0.363567284,1632,2015,767,2418,1708
1462,inner,lemma,11,2,1,0,61,0,0.146862577,18.96862745,1.278035907,14.05839498,-0.292189572,-0.132395111,-0.052303415,0.215840974,1444,2190.5,1731.5,1462,1707
1830,asymmetric,lemma,10,1,2,0,10,0,0.152999676,763.7368421,2.882943741,28.82943741,-0.188466571,-0.11010269,-0.180867754,0.309103189,1560,1429,2009,1830,1707
1147,linguistic,lemma,4,1,2,0,42,0,0.155020024,109.1052632,2.037845701,8.151382805,-0.333668907,-0.11010269,-0.100199933,0.33980534,1596,2070.5,2009,1147,1705.625
2176,convincing,lemma,42,3,0,0,40,0,0.167307618,44.7021327,1.650328243,69.31378623,0.095816556,-0.154687532,-0.105241672,0.526533331,1830,2049.5,767,2176,1705.625
1785,honest,lemma,21,3,0,0,34,0,0.198350176,16.48400909,1.217062845,25.55831975,-0.211436523,-0.154687532,-0.120366888,0.998270479,2274,1995,767,1785,1705.25
1312,double,lemma,9,2,0,0,270,0,0.198366863,15.32810596,1.185488494,10.66939644,-0.315987289,-0.154687532,0.474558288,0.998524059,2275,2465,767,1312,1704.75
1395,postal,lemma,6,3,1,0,54,0,0.151024607,122.0990291,2.086712211,12.52027326,-0.30299034,-0.132395111,-0.0699495,0.279089117,1532,2152.5,1731.5,1395,1702.75
1892,fast,lemma,22,3,0,0,46,0,0.181524023,29.58796466,1.471115091,32.36453201,-0.16364296,-0.154687532,-0.090116455,0.742572426,2051,2098.5,767,1892,1702.125
1750,illegal,lemma,19,5,0,0,39,0,0.196509497,18.12654944,1.25831514,23.90798766,-0.223025238,-0.154687532,-0.107762541,0.970298664,2248,2040,767,1750,1701.25
1078,exclusive,lemma,5,1,2,0,52,0,0.154116638,28.59093665,1.456228383,7.281141916,-0.339779782,-0.11010269,-0.074991239,0.326077064,1578,2137.5,2009,1078,1700.625
1378,ordinary,lemma,10,2,1,0,37,0,0.158220833,16.42516326,1.215509695,12.15509695,-0.305554626,-0.132395111,-0.11280428,0.388446317,1669,2023.5,1731.5,1378,1700.5
1865,northern,lemma,28,2,0,0,25,0,0.199117251,12.54942789,1.098623927,30.76146997,-0.174899742,-0.154687532,-0.143054713,1.009927303,2283,1885.5,767,1865,1700.125
1701,vertical,lemma,13,2,6,0,25,0,0.118678001,47.27894737,1.674667799,21.77068138,-0.23803351,-0.020933007,-0.143054713,-0.21246495,898,1885.5,2306.5,1701,1697.75
717,quiet,lemma,3,1,1,0,354,0,0.168304112,28.16267728,1.449673939,4.349021816,-0.360369277,-0.132395111,0.686311316,0.54167651,1848,2491,1731.5,717,1696.875
1603,apparent,lemma,15,1,0,0,25,0,0.23085704,16.12057768,1.207380601,18.11070901,-0.263734019,-0.154687532,-0.143054713,1.492259897,2532,1885.5,767,1603,1696.875
2196,perceptual,lemma,30,1,3,0,18,0,0.106844125,304.7544426,2.483950045,74.51850136,0.132364326,-0.08781027,-0.160700798,-0.392298041,716,1734.5,2140.5,2196,1696.75
1966,architectural,lemma,22,4,0,0,23,0,0.192076543,65.22925311,1.814442406,39.91773293,-0.110604004,-0.154687532,-0.148096451,0.902933439,2191,1854.5,767,1966,1694.625
1818,preschool,lemma,13,3,9,0,8,0,0.138849175,126.6910678,2.102745997,27.33569796,-0.198955685,0.045944255,-0.185909492,0.094065594,1286,1305,2369,1818,1694.5
1991,anticipated,lemma,21,4,0,0,19,0,0.197043032,101.8590713,2.007999712,42.16799395,-0.094802559,-0.154687532,-0.158179929,0.97840651,2254,1765,767,1991,1694.25
1902,austere,lemma,14,1,4,0,9,0,0.138792511,224.3079667,2.350844699,32.91182578,-0.159799836,-0.065517849,-0.183388623,0.093204505,1281,1372.5,2220,1902,1693.875
1913,accessible,lemma,22,3,0,0,17,0,0.209749993,34.18064867,1.5337803,33.74316661,-0.153962119,-0.154687532,-0.163221668,1.171507403,2390,1705.5,767,1913,1693.875
1640,homeless,lemma,12,2,1,0,12,0,0.169892702,41.87413984,1.621945899,19.46335079,-0.254235701,-0.132395111,-0.175826015,0.565817462,1876,1527.5,1731.5,1640,1693.75
2192,vocational,lemma,34,4,1,0,19,0,0.129369337,149.3610451,2.174237344,73.92406969,0.128190197,-0.132395111,-0.158179929,-0.049994434,1085,1765,1731.5,2192,1693.375
1727,unprecedented,lemma,15,3,0,0,71,0,0.181126996,33.14177793,1.520375803,22.80563705,-0.230765999,-0.154687532,-0.027094721,0.736539029,2046,2233.5,767,1727,1693.375
1402,dangerous,lemma,13,5,0,0,550,0,0.184335158,9.615321882,0.982963827,12.77852975,-0.301176849,-0.154687532,1.180401717,0.785291744,2081,2522,767,1402,1693
1463,harmful,lemma,8,2,1,0,15,0,0.172715844,57.26867031,1.7579171,14.0633368,-0.29215487,-0.132395111,-0.168263407,0.608719242,1918,1658,1731.5,1463,1692.625
1374,constitutional,lemma,8,2,0,0,60,0,0.21563527,32.29635336,1.509153488,12.07322791,-0.306129514,-0.154687532,-0.054824284,1.260942806,2441,2184.5,767,1374,1691.625
2343,electrical,lemma,87,7,0,0,16,0,0.17570971,38.2720633,1.582881876,137.7107232,0.576103276,-0.154687532,-0.165742537,0.654215422,1966,1685,767,2343,1690.25
2253,periodic,lemma,47,4,1,0,10,0,0.142066014,86.97233748,1.939381142,91.15091369,0.249157959,-0.132395111,-0.180867754,0.142950167,1344,1429,1731.5,2253,1689.375
1102,chaotic,lemma,4,2,1,0,40,0,0.169756297,80.10318471,1.903649783,7.614599132,-0.337438229,-0.132395111,-0.105241672,0.563744591,1873,2049.5,1731.5,1102,1689
2069,heterogeneous,lemma,22,1,1,0,70,0,0.107741903,229.4927007,2.360768877,51.93691529,-0.026204703,-0.132395111,-0.02961559,-0.378654978,726,2229,1731.5,2069,1688.875
1201,distant,lemma,7,2,3,0,11,0,0.173741049,19.62986472,1.292917307,9.050421147,-0.327355815,-0.08781027,-0.178346884,0.624298745,1934,1476.5,2140.5,1201,1688
1259,enormous,lemma,9,2,0,0,127,0,0.207141151,12.87226203,1.109654872,9.986893845,-0.320779857,-0.154687532,0.114073965,1.131862226,2362,2361,767,1259,1687.25
1553,compelling,lemma,11,1,0,0,30,0,0.220362556,32.3517407,1.509897653,16.60887418,-0.274279979,-0.154687532,-0.130450366,1.332780847,2472,1948,767,1553,1685
2378,certified,lemma,84,2,3,1,1,0,0.151981289,79.59620253,1.900892348,159.6749573,0.730337228,0.764063318,-0.203555578,0.293627307,1548,298.5,2508,2378,1683.125
1810,societal,lemma,14,2,1,0,45,0,0.130283851,85.86390533,1.933810637,27.07334892,-0.200797913,-0.132395111,-0.092637325,-0.036097049,1101,2089,1731.5,1810,1682.875
2375,exploratory,lemma,72,2,2,0,5,0,0.138814588,160.2744265,2.204864232,158.7502247,0.72384371,-0.11010269,-0.1934721,0.093539984,1283,1060.5,2009,2375,1681.875
1769,diversified,lemma,10,2,1,0,5,0,0.19038456,312.840796,2.495323382,24.95323382,-0.215685467,-0.132395111,-0.1934721,0.877221269,2166,1060.5,1731.5,1769,1681.75
1341,dramatic,lemma,10,1,0,0,62,0,0.213587921,13.35242072,1.125560008,11.25560008,-0.311870938,-0.154687532,-0.049782545,1.229830339,2422,2195,767,1341,1681.25
1125,courageous,lemma,4,2,4,0,22,0,0.151711066,91.97610922,1.963675034,7.854700136,-0.335752228,-0.065517849,-0.150617321,0.289520868,1541,1833,2220,1125,1679.75
1936,influential,lemma,24,3,0,0,15,0,0.20627196,33.92859712,1.530565903,36.73358167,-0.132963274,-0.154687532,-0.168263407,1.118653599,2355,1658,767,1936,1679
1183,extraordinary,lemma,7,2,0,0,262,0,0.200360864,17.56288986,1.244595978,8.712171845,-0.329731019,-0.154687532,0.454391333,1.02882583,2303,2460.5,767,1183,1678.375
1909,unclear,lemma,21,2,1,0,3,0,0.200192128,39.60592064,1.597760113,33.55296237,-0.155297742,-0.132395111,-0.198513839,1.026261634,2298,772.5,1731.5,1909,1677.75
2116,authorized,lemma,26,3,1,0,3,0,0.183965961,212.1968504,2.326738933,60.49521227,0.033892087,-0.132395111,-0.198513839,0.779681249,2078,772.5,1731.5,2116,1674.5
1350,rewarding,lemma,6,2,1,0,17,0,0.171617714,82.99296084,1.919041259,11.51424755,-0.310054702,-0.132395111,-0.163221668,0.592031557,1903,1705.5,1731.5,1350,1672.5
2118,dental,lemma,30,3,4,0,6,0,0.134110529,109.1052632,2.037845701,61.13537103,0.038387314,-0.065517849,-0.190951231,0.022054925,1185,1161.5,2220,2118,1671.125
